Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-101314,2025-06-16,CUST-1179,Customer 645,West,Rajasthan,Technology,Phones,SmartOne 12,62317.43,2,0.1,4191.65
ORD-101315,2025-09-22,CUST-1488,Customer 581,North,Punjab,Technology,Phones,SmartOne 12,169843.18,3,0.1,10554.09
ORD-101316,2025-12-30,CUST-1226,Customer 293,North,Haryana,Technology,Laptops,ProBook 15,184818.03,4,0.1,21006.21
ORD-101317,2024-11-03,CUST-1385,Customer 127,South,Andhra Pradesh,Furniture,Chairs,Mesh Chair,28234.76,4,0.1,4733.53
ORD-101318,2023-12-15,CUST-1629,Customer 376,East,Odisha,Technology,Accessories,Mechanical Keyboard,12330.37,4,0.1,2665.26
ORD-101319,2023-02-28,CUST-1397,Customer 351,North,Haryana,Office Supplies,Storage,File Box,1385.37,1,0.15,191.15
ORD-101320,2023-04-09,CUST-1625,Customer 253,East,Odisha,Technology,Laptops,UltraBook 14,122933.5,2,0.2,7113.95
ORD-101321,2025-02-06,CUST-1433,Customer 627,South,Tamil Nadu,Office Supplies,Paper,A4 Paper Pack,1812.75,3,0.05,160.82
ORD-101322,2023-06-22,CUST-1385,Customer 280,North,Uttar Pradesh,Office Supplies,Binders,Presentation Binder,1134.91,2,0.0,316.45
ORD-101323,2025-09-15,CUST-1108,Customer 499,West,Maharashtra,Technology,Phones,SmartOne 12,189599.85,4,0.05,48123.63
ORD-101324,2024-11-04,CUST-1228,Customer 323,East,Bihar,Technology,Phones,Galaxy Max,63520.36,2,0.0,8904.29
ORD-101325,2025-08-06,CUST-1263,Customer 391,South,Kerala,Technology,Laptops,UltraBook 14,133581.16,2,0.0,19482.1
ORD-101326,2023-04-24,CUST-1450,Customer 478,East,Jharkhand,Furniture,Tables,Office Desk,31641.36,2,0.0,4707.25
ORD-101327,2024-02-23,CUST-1349,Customer 466,North,Uttar Pradesh,Technology,Laptops,UltraBook 14,182126.15,3,0.0,25498.45
ORD-101328,2025-06-16,CUST-1020,Customer 336,North,Haryana,Office Supplies,Storage,File Box,434.63,1,0.1,108.83
ORD-101329,2025-08-11,CUST-1448,Customer 498,North,Punjab,Office Supplies,Paper,A4 Paper Pack,1711.32,2,0.1,410.76
ORD-101330,2023-06-16,CUST-1581,Customer 129,South,Kerala,Office Supplies,Binders,Ring Binder,913.32,2,0.0,207.89
ORD-101331,2025-06-17,CUST-1026,Customer 465,East,Bihar,Office Supplies,Paper,A4 Paper Pack,516.66,2,0.15,126.27
ORD-101332,2024-11-19,CUST-1073,Customer 304,North,Delhi,Technology,Accessories,Wireless Mouse,754.15,1,0.15,51.77
ORD-101333,2024-07-22,CUST-1596,Customer 217,West,Rajasthan,Furniture,Chairs,Ergo Chair,42186.22,4,0.05,11333.05
ORD-101334,2024-02-22,CUST-1364,Customer 406,South,Tamil Nadu,Technology,Accessories,USB-C Hub,9549.12,2,0.15,1863.54
ORD-101335,2023-06-11,CUST-1479,Customer 249,South,Tamil Nadu,Technology,Phones,ProPhone X,21967.56,1,0.1,1531.05
ORD-101336,2023-10-08,CUST-1222,Customer 409,South,Karnataka,Technology,Phones,Galaxy Max,98736.85,2,0.15,22001.15
ORD-101337,2024-03-27,CUST-1295,Customer 36,West,Gujarat,Furniture,Tables,Office Desk,14926.87,2,0.05,3481.21
ORD-101338,2023-03-18,CUST-1252,Customer 469,East,Jharkhand,Furniture,Bookcases,Oak Bookcase,41291.71,2,0.05,8629.6
ORD-101339,2023-03-14,CUST-1419,Customer 397,South,Tamil Nadu,Office Supplies,Storage,Drawer Organizer,1421.58,1,0.0,357.43
ORD-101340,2023-03-23,CUST-1071,Customer 498,South,Kerala,Technology,Accessories,USB-C Hub,13620.32,4,0.2,386.67
ORD-101341,2025-06-20,CUST-1306,Customer 344,East,Bihar,Furniture,Chairs,Visitor Chair,38171.9,4,0.1,8033.94
ORD-101342,2025-04-13,CUST-1551,Customer 3,South,Kerala,Technology,Phones,Pixel Edge,60518.25,1,0.0,12824.99
ORD-101343,2024-05-28,CUST-1118,Customer 330,South,Kerala,Technology,Accessories,USB-C Hub,8935.31,2,0.0,658.46
ORD-101344,2025-08-10,CUST-1258,Customer 290,North,Punjab,Technology,Phones,Galaxy Max,23265.93,1,0.05,5099.32
ORD-101345,2024-12-20,CUST-1094,Customer 132,West,Rajasthan,Furniture,Tables,Compact Desk,21650.38,1,0.25,1208.4
ORD-101346,2024-01-07,CUST-1106,Customer 427,East,West Bengal,Office Supplies,Storage,Storage Bin,2005.64,3,0.15,390.45
ORD-101347,2023-08-10,CUST-1390,Customer 292,West,Gujarat,Technology,Accessories,Mechanical Keyboard,2998.37,1,0.0,755.78
ORD-101348,2025-07-03,CUST-1203,Customer 123,East,West Bengal,Technology,Laptops,UltraBook 14,295151.76,3,0.05,48599.0
ORD-101349,2025-07-13,CUST-1246,Customer 270,South,Kerala,Technology,Accessories,Wireless Mouse,9401.24,2,0.1,1471.02
ORD-101350,2023-07-17,CUST-1425,Customer 175,North,Uttar Pradesh,Technology,Laptops,NotePro 16,103553.47,2,0.0,18541.37
ORD-101351,2023-04-06,CUST-1066,Customer 404,East,Odisha,Technology,Accessories,Wireless Mouse,6667.59,2,0.0,1447.07
ORD-101352,2025-08-22,CUST-1425,Customer 600,South,Andhra Pradesh,Technology,Accessories,USB-C Hub,3821.19,3,0.05,328.05
ORD-101353,2024-05-21,CUST-1005,Customer 155,South,Kerala,Furniture,Bookcases,Oak Bookcase,22849.71,2,0.0,6074.63
ORD-101354,2024-08-05,CUST-1230,Customer 602,West,Gujarat,Technology,Accessories,Mechanical Keyboard,5348.24,1,0.1,1370.66
ORD-101355,2025-09-12,CUST-1153,Customer 124,North,Delhi,Technology,Laptops,ProBook 15,35912.2,1,0.0,3298.46
ORD-101356,2023-10-06,CUST-1203,Customer 368,North,Haryana,Office Supplies,Storage,Drawer Organizer,5416.59,3,0.1,673.24
ORD-101357,2025-04-02,CUST-1120,Customer 36,South,Karnataka,Furniture,Chairs,Mesh Chair,30039.09,3,0.05,6778.89
ORD-101358,2024-02-15,CUST-1215,Customer 423,North,Delhi,Technology,Laptops,WorkMate 13,76842.48,1,0.1,17836.93
ORD-101359,2024-08-01,CUST-1061,Customer 508,South,Kerala,Office Supplies,Storage,Drawer Organizer,1441.61,1,0.1,298.65
ORD-101360,2025-11-24,CUST-1597,Customer 192,West,Goa,Furniture,Bookcases,Storage Cabinet,61183.69,4,0.0,5570.65
ORD-101361,2023-09-16,CUST-1389,Customer 292,South,Andhra Pradesh,Technology,Laptops,NotePro 16,91526.91,1,0.1,25580.98
ORD-101362,2025-12-03,CUST-1522,Customer 354,South,Tamil Nadu,Technology,Accessories,Wireless Mouse,2785.26,3,0.1,150.92
ORD-101363,2024-04-18,CUST-1309,Customer 394,South,Andhra Pradesh,Furniture,Bookcases,Steel Shelf,5863.85,1,0.1,1192.78
ORD-101364,2025-07-05,CUST-1102,Customer 149,West,Goa,Technology,Laptops,ProBook 15,190246.17,3,0.15,47842.17
ORD-101365,2025-06-04,CUST-1402,Customer 507,South,Karnataka,Technology,Accessories,Wireless Mouse,1870.64,2,0.0,456.24
ORD-101366,2023-08-22,CUST-1383,Customer 388,South,Karnataka,Technology,Phones,Pixel Edge,84469.89,3,0.0,4850.4
ORD-101367,2025-11-24,CUST-1464,Customer 380,East,Odisha,Furniture,Tables,Compact Desk,33274.01,2,0.2,25.02
ORD-101368,2025-08-23,CUST-1588,Customer 534,East,Jharkhand,Furniture,Chairs,Visitor Chair,6491.39,1,0.0,1052.48
ORD-101369,2024-03-04,CUST-1099,Customer 158,East,West Bengal,Furniture,Bookcases,Steel Shelf,17118.03,1,0.0,1172.29
ORD-101370,2025-02-10,CUST-1313,Customer 168,West,Maharashtra,Technology,Laptops,WorkMate 13,137892.06,2,0.2,2575.6
ORD-101371,2024-07-16,CUST-1571,Customer 359,East,Odisha,Office Supplies,Binders,Presentation Binder,603.93,2,0.0,85.87
ORD-101372,2023-06-17,CUST-1568,Customer 118,West,Rajasthan,Furniture,Chairs,Ergo Chair,38000.28,3,0.0,3326.55
ORD-101373,2023-12-05,CUST-1189,Customer 432,East,West Bengal,Furniture,Tables,Study Table,85942.86,5,0.05,21185.07
ORD-101374,2024-08-21,CUST-1262,Customer 53,South,Tamil Nadu,Technology,Laptops,WorkMate 13,167607.61,2,0.15,16075.55
ORD-101375,2024-11-19,CUST-1453,Customer 394,South,Karnataka,Technology,Laptops,NotePro 16,105126.93,2,0.2,3243.96
ORD-101376,2025-03-28,CUST-1508,Customer 229,South,Kerala,Technology,Phones,Pixel Edge,129142.7,5,0.05,18951.24
ORD-101377,2025-09-28,CUST-1461,Customer 275,West,Goa,Furniture,Tables,Study Table,56409.09,3,0.05,8034.43
ORD-101378,2023-06-25,CUST-1058,Customer 215,West,Gujarat,Furniture,Chairs,Visitor Chair,12726.67,1,0.1,2499.34
ORD-101379,2025-04-24,CUST-1488,Customer 486,North,Punjab,Furniture,Tables,Compact Desk,58458.13,3,0.2,4455.6
ORD-101380,2024-03-06,CUST-1604,Customer 491,West,Goa,Furniture,Tables,Compact Desk,66959.7,3,0.2,3608.08
ORD-101381,2025-07-18,CUST-1536,Customer 103,East,Odisha,Technology,Accessories,Wireless Mouse,3587.16,3,0.0,759.14
ORD-101382,2023-10-29,CUST-1213,Customer 380,West,Maharashtra,Furniture,Tables,Meeting Table,102976.03,5,0.15,23355.33
ORD-101383,2023-10-27,CUST-1512,Customer 620,West,Rajasthan,Furniture,Tables,Compact Desk,10798.36,1,0.15,2349.76
ORD-101384,2023-01-11,CUST-1373,Customer 336,South,Tamil Nadu,Furniture,Chairs,Mesh Chair,27245.29,3,0.1,4930.63
ORD-101385,2025-09-07,CUST-1131,Customer 87,South,Kerala,Technology,Phones,Galaxy Max,25686.21,1,0.05,3807.76
ORD-101386,2023-10-21,CUST-1256,Customer 145,West,Gujarat,Furniture,Chairs,Ergo Chair,27636.93,2,0.0,7409.56
ORD-101387,2025-02-07,CUST-1131,Customer 271,West,Rajasthan,Furniture,Chairs,Ergo Chair,3196.19,1,0.1,672.23
ORD-101388,2023-06-04,CUST-1022,Customer 427,West,Goa,Office Supplies,Paper,Premium Paper,725.39,2,0.05,51.94
ORD-101389,2023-12-13,CUST-1416,Customer 485,South,Kerala,Office Supplies,Binders,Presentation Binder,239.49,1,0.0,37.49
ORD-101390,2023-11-27,CUST-1148,Customer 450,South,Tamil Nadu,Furniture,Chairs,Ergo Chair,11225.4,2,0.2,1116.53
ORD-101391,2024-08-10,CUST-1139,Customer 539,West,Goa,Furniture,Bookcases,Oak Bookcase,40534.97,3,0.15,5589.41
ORD-101392,2023-10-06,CUST-1426,Customer 100,South,Karnataka,Technology,Phones,ProPhone X,146565.07,3,0.0,24628.98
ORD-101393,2024-03-12,CUST-1523,Customer 633,South,Tamil Nadu,Office Supplies,Binders,Ring Binder,210.27,1,0.05,11.73
ORD-101394,2024-12-28,CUST-1255,Customer 159,North,Uttar Pradesh,Office Supplies,Paper,A4 Paper Pack,2042.97,2,0.1,148.84
ORD-101395,2023-12-11,CUST-1570,Customer 112,West,Maharashtra,Office Supplies,Storage,Drawer Organizer,8897.72,5,0.05,2251.4
ORD-101396,2023-03-28,CUST-1163,Customer 593,North,Haryana,Office Supplies,Binders,Presentation Binder,1727.75,4,0.05,221.44
ORD-101397,2025-10-14,CUST-1399,Customer 264,North,Haryana,Technology,Laptops,ProBook 15,172000.11,3,0.0,23692.76
ORD-101398,2025-02-27,CUST-1187,Customer 392,West,Rajasthan,Furniture,Tables,Compact Desk,13589.44,2,0.0,1698.27
ORD-101399,2025-02-01,CUST-1222,Customer 11,North,Haryana,Technology,Laptops,UltraBook 14,35027.83,1,0.1,4414.09
ORD-101400,2025-03-16,CUST-1318,Customer 462,South,Kerala,Technology,Accessories,Mechanical Keyboard,6834.88,2,0.1,869.78
ORD-101401,2024-12-17,CUST-1174,Customer 411,West,Rajasthan,Technology,Accessories,Wireless Mouse,463.01,1,0.1,43.77
ORD-101402,2024-11-28,CUST-1350,Customer 414,West,Maharashtra,Furniture,Chairs,Executive Chair,14749.22,4,0.1,1235.26
ORD-101403,2025-11-05,CUST-1563,Customer 173,North,Punjab,Office Supplies,Storage,Drawer Organizer,1494.84,1,0.15,86.98
ORD-101404,2025-07-15,CUST-1424,Customer 43,North,Haryana,Office Supplies,Binders,Presentation Binder,264.78,1,0.1,30.13
ORD-101405,2025-08-13,CUST-1480,Customer 336,East,Bihar,Office Supplies,Binders,Lever Arch File,213.38,1,0.15,29.01
ORD-101406,2023-05-20,CUST-1609,Customer 369,North,Punjab,Technology,Phones,Galaxy Max,157909.26,4,0.05,44088.72
ORD-101407,2023-07-16,CUST-1481,Customer 402,South,Kerala,Technology,Accessories,USB-C Hub,8790.16,2,0.1,524.44
ORD-101408,2023-09-27,CUST-1551,Customer 511,East,West Bengal,Technology,Accessories,Wireless Mouse,2553.37,4,0.1,173.09
ORD-101409,2023-09-22,CUST-1473,Customer 443,East,West Bengal,Office Supplies,Binders,Presentation Binder,730.64,1,0.1,81.11
ORD-101410,2023-05-10,CUST-1545,Customer 520,North,Punjab,Office Supplies,Paper,A4 Paper Pack,478.13,1,0.15,67.53
ORD-101411,2023-04-25,CUST-1040,Customer 552,North,Haryana,Technology,Laptops,ProBook 15,284986.63,3,0.05,74489.29
ORD-101412,2024-05-11,CUST-1129,Customer 407,South,Karnataka,Office Supplies,Paper,Premium Paper,1218.1,3,0.15,94.27
ORD-101413,2025-05-16,CUST-1367,Customer 621,East,Odisha,Furniture,Chairs,Ergo Chair,26101.29,2,0.05,6022.89
ORD-101414,2025-02-08,CUST-1639,Customer 189,North,Delhi,Office Supplies,Storage,Drawer Organizer,2833.22,2,0.0,327.88
ORD-101415,2024-07-06,CUST-1079,Customer 601,West,Rajasthan,Office Supplies,Paper,A4 Paper Pack,3168.9,4,0.05,564.11
ORD-101416,2023-04-18,CUST-1334,Customer 359,North,Delhi,Office Supplies,Paper,Premium Paper,830.97,3,0.0,155.68
ORD-101417,2025-12-23,CUST-1537,Customer 227,East,Odisha,Office Supplies,Binders,Ring Binder,372.67,1,0.05,84.06
ORD-101418,2025-06-27,CUST-1140,Customer 171,East,West Bengal,Furniture,Tables,Office Desk,19694.41,2,0.1,3321.62
ORD-101419,2023-09-21,CUST-1534,Customer 630,West,Goa,Technology,Laptops,WorkMate 13,92067.38,2,0.2,6114.68
ORD-101420,2025-05-17,CUST-1190,Customer 131,West,Maharashtra,Furniture,Chairs,Ergo Chair,37377.14,3,0.1,6885.8
ORD-101421,2024-03-08,CUST-1566,Customer 436,North,Haryana,Technology,Laptops,ProBook 15,127688.85,4,0.15,8426.59
ORD-101422,2023-08-26,CUST-1216,Customer 451,South,Tamil Nadu,Office Supplies,Paper,Premium Paper,686.91,1,0.15,96.66
ORD-101423,2023-08-28,CUST-1108,Customer 522,West,Goa,Furniture,Chairs,Mesh Chair,15380.43,2,0.1,1442.41
ORD-101424,2025-07-09,CUST-1201,Customer 314,South,Andhra Pradesh,Technology,Accessories,Mechanical Keyboard,8307.14,2,0.05,1918.37
ORD-101425,2024-04-11,CUST-1575,Customer 642,South,Andhra Pradesh,Furniture,Tables,Office Desk,44967.18,3,0.05,8508.83
ORD-101426,2025-01-25,CUST-1486,Customer 289,South,Andhra Pradesh,Technology,Phones,Pixel Edge,52425.27,2,0.05,13366.44
ORD-101427,2023-03-15,CUST-1262,Customer 5,East,Bihar,Technology,Phones,Galaxy Max,53091.31,2,0.1,6924.48
ORD-101428,2023-01-05,CUST-1245,Customer 635,South,Kerala,Technology,Phones,Galaxy Max,113310.34,3,0.2,-821.78
ORD-101429,2025-11-19,CUST-1224,Customer 48,South,Karnataka,Office Supplies,Paper,Premium Paper,2189.25,3,0.1,601.87
ORD-101430,2024-02-25,CUST-1547,Customer 261,North,Punjab,Technology,Accessories,Wireless Mouse,609.4,1,0.05,109.84
ORD-101431,2024-10-10,CUST-1480,Customer 538,East,Odisha,Office Supplies,Paper,A4 Paper Pack,960.88,5,0.05,220.7
ORD-101432,2023-06-09,CUST-1012,Customer 320,North,Delhi,Furniture,Tables,Compact Desk,8412.71,2,0.05,2098.04
ORD-101433,2024-04-24,CUST-1126,Customer 474,West,Goa,Office Supplies,Storage,Storage Bin,3183.12,2,0.05,515.05
ORD-101434,2025-06-26,CUST-1341,Customer 254,South,Tamil Nadu,Office Supplies,Paper,A4 Paper Pack,1177.08,2,0.15,264.87
ORD-101435,2025-05-06,CUST-1004,Customer 467,East,West Bengal,Technology,Phones,Galaxy Max,51757.81,2,0.0,7487.68
ORD-101436,2024-01-09,CUST-1648,Customer 35,South,Kerala,Office Supplies,Storage,Drawer Organizer,3640.87,3,0.0,263.74
ORD-101437,2024-08-18,CUST-1299,Customer 352,North,Haryana,Office Supplies,Paper,Premium Paper,3729.2,5,0.1,344.69
ORD-101438,2023-08-06,CUST-1327,Customer 426,South,Andhra Pradesh,Office Supplies,Storage,Storage Bin,4151.46,3,0.1,326.29
ORD-101439,2023-05-08,CUST-1417,Customer 537,West,Maharashtra,Furniture,Tables,Office Desk,37671.22,4,0.0,4469.69
ORD-101440,2025-04-02,CUST-1455,Customer 332,East,Jharkhand,Technology,Phones,Galaxy Max,126608.19,2,0.0,10734.29
ORD-101441,2024-03-11,CUST-1311,Customer 577,South,Tamil Nadu,Office Supplies,Storage,Drawer Organizer,5022.19,3,0.2,496.89
ORD-101442,2025-06-26,CUST-1340,Customer 198,North,Delhi,Technology,Phones,SmartOne 12,45187.92,1,0.05,4174.27
ORD-101443,2023-06-29,CUST-1036,Customer 326,South,Kerala,Office Supplies,Paper,A4 Paper Pack,1184.85,4,0.1,91.53
ORD-101444,2024-05-22,CUST-1017,Customer 176,South,Karnataka,Office Supplies,Paper,Premium Paper,1533.86,4,0.0,286.97
ORD-101445,2025-04-05,CUST-1525,Customer 326,North,Uttar Pradesh,Technology,Phones,Galaxy Max,19955.02,1,0.25,1776.56
ORD-101446,2024-03-24,CUST-1527,Customer 269,West,Gujarat,Technology,Accessories,Mechanical Keyboard,13740.07,4,0.0,1507.0
ORD-101447,2024-08-10,CUST-1427,Customer 254,South,Andhra Pradesh,Office Supplies,Binders,Ring Binder,1405.36,4,0.15,229.8
ORD-101448,2024-09-28,CUST-1250,Customer 426,West,Maharashtra,Office Supplies,Paper,Premium Paper,1358.09,2,0.1,276.46
ORD-101449,2024-11-29,CUST-1470,Customer 359,North,Uttar Pradesh,Technology,Laptops,NotePro 16,180210.09,2,0.0,27952.94
ORD-101450,2023-08-15,CUST-1406,Customer 86,East,Odisha,Office Supplies,Binders,Presentation Binder,294.29,1,0.1,22.47
ORD-101451,2023-11-24,CUST-1161,Customer 495,South,Andhra Pradesh,Technology,Accessories,USB-C Hub,5275.92,4,0.25,1182.7
ORD-101452,2025-02-10,CUST-1437,Customer 584,North,Haryana,Technology,Laptops,NotePro 16,78529.21,1,0.1,4770.03
ORD-101453,2024-01-07,CUST-1091,Customer 278,South,Kerala,Technology,Phones,Galaxy Max,42973.01,1,0.1,6432.58
ORD-101454,2025-09-05,CUST-1530,Customer 635,West,Rajasthan,Furniture,Chairs,Mesh Chair,15474.21,1,0.1,2659.29
ORD-101455,2023-01-05,CUST-1123,Customer 588,South,Karnataka,Technology,Laptops,UltraBook 14,512917.58,5,0.05,102684.84
ORD-101456,2025-04-20,CUST-1607,Customer 167,West,Goa,Office Supplies,Binders,Lever Arch File,532.27,2,0.1,27.96
ORD-101457,2024-12-22,CUST-1427,Customer 134,South,Karnataka,Furniture,Chairs,Executive Chair,41947.07,3,0.2,8290.81
ORD-101458,2023-12-15,CUST-1318,Customer 114,West,Goa,Technology,Phones,Galaxy Max,31662.08,2,0.15,7248.88
ORD-101459,2025-04-13,CUST-1404,Customer 640,South,Andhra Pradesh,Technology,Phones,SmartOne 12,19049.0,1,0.0,4362.39
ORD-101460,2023-10-07,CUST-1272,Customer 297,East,West Bengal,Office Supplies,Binders,Lever Arch File,310.74,1,0.1,47.78
ORD-101461,2023-05-04,CUST-1194,Customer 63,South,Tamil Nadu,Technology,Laptops,NotePro 16,129533.76,4,0.15,9926.29
ORD-101462,2025-07-18,CUST-1175,Customer 481,North,Uttar Pradesh,Technology,Phones,Pixel Edge,159430.1,4,0.15,34501.23
ORD-101463,2025-05-31,CUST-1262,Customer 60,West,Rajasthan,Office Supplies,Storage,File Box,971.99,2,0.0,142.28
ORD-101464,2025-11-29,CUST-1006,Customer 439,North,Uttar Pradesh,Technology,Phones,SmartOne 12,70228.04,2,0.05,8378.76
ORD-101465,2023-02-09,CUST-1123,Customer 516,East,Bihar,Furniture,Chairs,Mesh Chair,39758.55,3,0.2,1302.29
ORD-101466,2023-08-31,CUST-1626,Customer 551,West,Maharashtra,Furniture,Chairs,Mesh Chair,8268.92,1,0.1,885.33
ORD-101467,2025-08-10,CUST-1019,Customer 90,South,Karnataka,Office Supplies,Storage,File Box,1329.19,3,0.0,346.21
ORD-101468,2023-09-04,CUST-1028,Customer 318,South,Tamil Nadu,Technology,Laptops,UltraBook 14,162912.03,2,0.05,10958.69
ORD-101469,2023-08-05,CUST-1415,Customer 153,North,Punjab,Technology,Laptops,ProBook 15,270839.7,3,0.0,30551.92
ORD-101470,2023-09-25,CUST-1103,Customer 343,South,Tamil Nadu,Technology,Accessories,Webcam HD,9207.56,2,0.05,2557.88
ORD-101471,2024-06-13,CUST-1325,Customer 443,South,Tamil Nadu,Office Supplies,Binders,Ring Binder,653.0,1,0.25,71.39
ORD-101472,2023-11-27,CUST-1171,Customer 259,West,Maharashtra,Technology,Laptops,NotePro 16,186793.07,2,0.0,13848.98
ORD-101473,2025-11-05,CUST-1099,Customer 241,West,Maharashtra,Technology,Laptops,UltraBook 14,31724.61,1,0.2,2766.66
ORD-101474,2023-05-28,CUST-1092,Customer 325,East,Odisha,Furniture,Chairs,Executive Chair,26918.86,3,0.1,1684.4
ORD-101475,2023-03-26,CUST-1439,Customer 424,East,Bihar,Furniture,Chairs,Ergo Chair,4064.65,1,0.15,432.79
ORD-101476,2024-05-03,CUST-1106,Customer 618,East,Bihar,Technology,Phones,SmartOne 12,87142.12,2,0.1,19509.24
ORD-101477,2023-06-12,CUST-1016,Customer 645,South,Kerala,Technology,Phones,Pixel Edge,54898.9,2,0.2,1804.6
ORD-101478,2024-03-15,CUST-1297,Customer 62,North,Delhi,Office Supplies,Storage,Storage Bin,1578.81,2,0.1,233.68
ORD-101479,2024-09-12,CUST-1258,Customer 509,East,Jharkhand,Technology,Accessories,USB-C Hub,4149.9,1,0.0,335.5
ORD-101480,2024-02-09,CUST-1193,Customer 222,South,Karnataka,Technology,Accessories,Webcam HD,4334.51,3,0.1,1064.53
ORD-101481,2024-10-30,CUST-1542,Customer 66,North,Delhi,Furniture,Tables,Study Table,35339.3,4,0.1,3893.8
ORD-101482,2024-10-16,CUST-1068,Customer 372,West,Rajasthan,Furniture,Chairs,Visitor Chair,16935.38,3,0.0,4389.64
ORD-101483,2023-10-16,CUST-1099,Customer 174,South,Tamil Nadu,Office Supplies,Storage,File Box,9803.61,4,0.0,861.89
ORD-101484,2023-11-22,CUST-1037,Customer 40,North,Haryana,Office Supplies,Storage,Storage Bin,1217.18,2,0.05,281.31
ORD-101485,2024-08-03,CUST-1179,Customer 517,West,Goa,Technology,Accessories,Mechanical Keyboard,17732.94,5,0.2,550.84
ORD-101486,2024-04-07,CUST-1036,Customer 41,South,Karnataka,Office Supplies,Storage,Drawer Organizer,2105.49,1,0.05,265.61
ORD-101487,2025-06-27,CUST-1217,Customer 180,West,Maharashtra,Furniture,Bookcases,Storage Cabinet,29047.65,2,0.25,2099.05
ORD-101488,2025-11-24,CUST-1516,Customer 28,East,West Bengal,Furniture,Tables,Compact Desk,35887.8,2,0.15,6071.59
ORD-101489,2025-05-22,CUST-1361,Customer 405,East,Bihar,Technology,Laptops,WorkMate 13,183914.21,2,0.05,23720.39
ORD-101490,2023-09-02,CUST-1600,Customer 258,East,West Bengal,Furniture,Chairs,Ergo Chair,2409.17,1,0.1,657.43
ORD-101491,2024-11-04,CUST-1291,Customer 6,South,Andhra Pradesh,Furniture,Bookcases,Oak Bookcase,14160.54,3,0.2,-153.53
ORD-101492,2025-05-11,CUST-1373,Customer 199,East,Odisha,Furniture,Tables,Compact Desk,99888.96,5,0.0,21462.03
ORD-101493,2025-07-25,CUST-1029,Customer 5,West,Rajasthan,Technology,Laptops,ProBook 15,456880.33,5,0.0,45438.24
ORD-101494,2023-05-24,CUST-1098,Customer 517,South,Karnataka,Technology,Accessories,Wireless Mouse,3752.52,3,0.05,386.13
ORD-101495,2024-05-17,CUST-1506,Customer 217,East,Jharkhand,Technology,Accessories,Webcam HD,4077.04,3,0.05,561.86
ORD-101496,2024-10-28,CUST-1127,Customer 269,North,Haryana,Furniture,Bookcases,Storage Cabinet,12396.12,1,0.1,3276.84
ORD-101497,2025-10-12,CUST-1374,Customer 136,West,Rajasthan,Furniture,Chairs,Mesh Chair,40998.29,3,0.15,10776.3
ORD-101498,2024-06-21,CUST-1136,Customer 97,North,Punjab,Office Supplies,Binders,Presentation Binder,356.93,2,0.1,32.39
ORD-101499,2023-07-04,CUST-1581,Customer 3,North,Punjab,Technology,Accessories,Webcam HD,5057.04,2,0.05,619.85
ORD-101500,2023-07-28,CUST-1062,Customer 40,East,West Bengal,Technology,Phones,Pixel Edge,68613.5,2,0.0,7269.66
ORD-101501,2024-07-25,CUST-1618,Customer 614,West,Gujarat,Technology,Phones,Galaxy Max,17760.04,1,0.15,2785.95
ORD-101502,2025-12-09,CUST-1598,Customer 165,North,Haryana,Furniture,Chairs,Executive Chair,8749.65,2,0.1,1728.24
ORD-101503,2023-09-18,CUST-1566,Customer 299,East,West Bengal,Furniture,Chairs,Ergo Chair,39897.83,3,0.15,11101.61
ORD-101504,2024-11-05,CUST-1058,Customer 526,East,Jharkhand,Office Supplies,Paper,Color Paper,1724.39,2,0.1,416.78
ORD-101505,2024-11-26,CUST-1552,Customer 360,South,Karnataka,Office Supplies,Binders,Ring Binder,1120.32,2,0.1,239.76
ORD-101506,2023-07-04,CUST-1510,Customer 61,West,Maharashtra,Furniture,Bookcases,Storage Cabinet,23728.54,2,0.1,6046.81
ORD-101507,2024-04-11,CUST-1612,Customer 179,South,Tamil Nadu,Office Supplies,Storage,Drawer Organizer,1173.21,1,0.1,198.86
ORD-101508,2024-12-26,CUST-1590,Customer 257,South,Karnataka,Furniture,Tables,Office Desk,24966.01,2,0.05,6710.13
ORD-101509,2024-02-09,CUST-1150,Customer 260,East,Jharkhand,Office Supplies,Binders,Presentation Binder,460.22,2,0.15,85.92
ORD-101510,2025-07-09,CUST-1193,Customer 409,West,Rajasthan,Technology,Accessories,Mechanical Keyboard,4856.51,3,0.1,409.61
ORD-101511,2024-11-29,CUST-1411,Customer 113,South,Kerala,Technology,Accessories,Mechanical Keyboard,689.31,1,0.1,96.57
ORD-101512,2023-05-06,CUST-1300,Customer 201,East,West Bengal,Office Supplies,Paper,Premium Paper,399.79,2,0.1,23.3
ORD-101513,2025-02-09,CUST-1490,Customer 327,East,Odisha,Technology,Accessories,USB-C Hub,9014.79,3,0.1,2455.36
ORD-101514,2025-12-28,CUST-1513,Customer 441,West,Goa,Office Supplies,Paper,A4 Paper Pack,3975.4,4,0.05,285.87
ORD-101515,2023-01-10,CUST-1228,Customer 480,South,Kerala,Technology,Laptops,UltraBook 14,67045.24,1,0.0,16306.5
ORD-101516,2024-07-08,CUST-1000,Customer 398,West,Goa,Technology,Accessories,Wireless Mouse,7579.56,2,0.0,1634.47
ORD-101517,2023-08-17,CUST-1391,Customer 175,West,Gujarat,Office Supplies,Paper,Color Paper,2629.57,4,0.05,426.18
